sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
8979,15,5,77.533,6,12.99,15.99,87.94,3,12.99,15.99,43.97,3.0,1.0,1.0,300.0,597.0,3.0,1.0,52.0,2.0,102.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9212,16,5,3443.5640000000003,58,3.99,39.99,415.63,7,3.99,19.99,63.89,,1.0,1.0,800.0,468.0,42.0,23.0,27.0,2.0,12.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
11320,17,5,3808.091,20,3.99,29.99,271.84,19,3.99,29.99,271.84,,,,4000.0,509.0,208.0,11.0,52.0,2.0,112.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1
48099,17,7,1344.6960000000001,19,5.0,79.99,526.38,1,79.99,79.99,79.99,4.0,1.0,1.0,600.0,70.0,74.0,1.0,34.0,2.0,13.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28152,17,6,875.2719999999999,5,1099.99,1099.99,2199.98,1,1099.99,1099.99,1099.99,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
16594,21,5,961.3810000000001,20,14.99,37.99,458.71,3,17.99,19.99,57.97,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
38023,9,7,180.495,10,3.99,39.99,303.9,1,29.99,29.99,29.99,,,,700.0,525.0,92.0,2.0,45.0,2.0,12.0,,,1.0,,,,,,0
49236,18,7,217.627,4,199.99,299.99,999.96,1,249.99,249.99,249.99,2.0,1.0,1.0,4000.0,70.0,283.0,2.0,60.0,1.0,711.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
39751,11,7,0.0,1,17.99,17.99,17.99,1,17.99,17.99,17.99,,,,,,,,,,,,,1.0,,,,,,1
20112,9,6,590.631,2,9.99,14.99,24.98,2,9.99,14.99,24.98,,1.0,1.0,300.0,529.0,6.0,1.0,41.0,2.0,15.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
29523,17,6,206.828,4,9.99,19.99,57.96,4,9.99,19.99,57.96,5.0,1.0,1.0,2500.0,533.0,93.0,11.0,50.0,1.0,7.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
14267,20,5,639.506,6,49.99,99.99,409.94,1,59.99,59.99,59.99,,,,,,,,,,,,,1.0,,,,,,0
47838,17,7,383.67,19,14.99,29.99,359.81,4,14.99,29.99,84.96,4.0,1.0,1.0,1000.0,505.0,81.0,13.0,40.0,2.0,29.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9235,16,5,1448.392,27,9.99,25.99,362.81,3,14.99,25.99,60.97,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
8529,15,5,1305.366,19,4.99,79.99,415.9,4,4.99,39.99,72.97,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38606,10,7,491.014,7,47.99,89.99,428.93,2,47.99,64.99,112.98,,1.0,1.0,1500.0,80.0,196.0,0.0,43.0,2.0,42.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0
14260,20,5,365.781,6,12.99,44.99,207.78,1,39.95,39.95,39.95,,,,600.0,588.0,93.0,3.0,43.0,2.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
18862,7,6,151.921,3,24.99,39.99,99.97,3,24.99,39.99,99.97,4.0,1.0,1.0,4000.0,481.0,244.0,6.0,49.0,2.0,18.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47817,17,7,451.736,9,24.99,199.99,564.93,2,34.99,199.99,234.98,,,,1000.0,564.0,221.0,10.0,55.0,2.0,20.0,,,1.0,,,,,,1
12172,18,5,1479.4070000000002,33,14.99,74.99,1267.67,3,29.99,49.99,129.97,2.0,1.0,1.0,600.0,572.0,123.0,2.0,79.0,1.0,217.0,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1
1795,9,5,1460.499,40,3.99,59.99,686.68,11,3.99,59.99,214.91,,,,5000.0,464.0,38.0,26.0,32.0,1.0,28.0,,,1.0,,,,,,1
18664,5,6,234.623,1,10.0,10.0,10.0,0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
24487,14,6,1521.3039999999999,21,9.99,59.95,557.75,3,9.99,29.99,69.97,3.0,1.0,1.0,,,,,,,,3.0,2.5,2.0,1.0,1.0,1.0,1.0,1.0,1
42951,13,7,1482.846,11,14.99,577.45,3347.27,1,577.45,577.45,577.45,4.0,1.0,1.0,600.0,568.0,63.0,6.0,32.0,2.0,70.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18820,7,6,741.1619999999999,18,199.99,199.99,2599.87,3,199.99,199.99,599.97,,,,3000.0,530.0,222.0,2.0,61.0,2.0,34.0,,,1.0,,,,,,1
19383,8,6,1143.103,10,23.95,34.95,218.77,2,29.99,34.95,64.94,4.0,1.0,1.0,5500.0,581.0,19.0,128.0,35.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39379,10,7,752.7180000000001,11,9.99,19.99,154.89,2,9.99,14.99,24.98,,,,600.0,552.0,20.0,3.0,49.0,2.0,10.0,,,1.0,,,,,,1
33754,21,6,197.88299999999998,11,19.99,79.99,359.89,3,19.99,79.99,124.97,,,,4000.0,511.0,178.0,13.0,44.0,2.0,18.0,,,1.0,,,,,,1
45202,15,7,2028.006,30,9.99,39.99,724.58,8,9.99,39.99,202.92,,1.0,1.0,1000.0,572.0,117.0,2.0,39.0,2.0,224.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
42700,13,7,1359.47,21,7.0,29.99,330.88,2,7.0,15.0,22.0,,,,600.0,492.0,34.0,10.0,25.0,2.0,5.0,,,1.0,,,,,,0
48132,17,7,180.606,6,19.99,19.99,79.96,2,19.99,19.99,39.98,,,,8500.0,518.0,146.0,1.0,40.0,1.0,9.0,,,1.0,,,,,,0
27590,16,6,861.284,2,9.99,29.99,39.98,2,9.99,29.99,39.98,4.0,1.0,1.0,1300.0,557.0,332.0,8.0,57.0,2.0,117.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
49707,18,7,1833.306,35,4.99,129.0,1482.9,6,5.87,65.0,186.83,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35205,22,6,855.648,15,4.99,67.21,284.3,5,9.99,67.21,112.18,2.0,1.0,1.0,1200.0,517.0,28.0,20.0,37.0,2.0,184.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
14603,20,5,3713.563,51,9.99,49.99,918.72,5,9.99,24.99,64.97,,1.0,1.0,4000.0,570.0,72.0,8.0,51.0,1.0,65.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
37012,7,7,2841.357,4,129.99,349.99,829.97,1,349.99,349.99,349.99,1.0,1.0,1.0,5000.0,478.0,107.0,15.0,49.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
16821,22,5,91.95200000000001,7,9.99,34.99,102.94,7,9.99,34.99,102.94,1.0,1.0,1.0,300.0,478.0,54.0,1.0,44.0,2.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38247,9,7,421.406,9,3.99,79.99,243.91,4,3.99,79.99,112.96,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
36805,7,7,1636.453,61,9.99,89.99,1769.37,3,9.99,54.99,89.97,2.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
39901,11,7,1220.164,12,9.99,29.99,255.88,3,9.99,29.99,69.97,2.0,1.0,1.0,4000.0,557.0,223.0,6.0,59.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
15609,21,5,42.032,4,14.99,24.99,64.97,1,24.99,24.99,24.99,2.0,1.0,1.0,600.0,484.0,31.0,4.0,23.0,2.0,21.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
42502,13,7,1676.941,22,9.99,29.99,453.78,3,9.99,29.99,69.97,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7300,14,5,1143.088,29,7.99,29.95,297.78,2,19.99,19.99,39.98,4.0,1.0,1.0,,,,,,,,4.0,3.5,2.0,1.0,1.0,1.0,1.0,1.0,0
9417,16,5,1738.145,5,249.99,299.99,1099.96,2,249.99,299.99,549.98,5.0,1.0,1.0,1300.0,568.0,361.0,10.0,55.0,2.0,16.0,5.0,4.5,2.0,1.0,1.0,1.0,1.0,1.0,0
31134,19,6,2661.342,64,9.99,64.99,1825.23,8,9.99,49.99,175.92,1.0,1.0,1.0,800.0,493.0,28.0,20.0,45.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31075,19,6,1469.3829999999998,62,7.0,20.0,653.9,4,7.0,20.0,43.99,,,,600.0,70.0,219.0,2.0,46.0,2.0,315.0,,,1.0,,,,,,1
33021,20,6,7317.920999999999,164,9.99,89.99,3960.73,9,9.99,89.99,280.91,,,,1300.0,436.0,34.0,12.0,25.0,2.0,4.0,,,2.0,,,,,,1
8284,15,5,41.063,6,19.99,34.99,164.94,2,19.99,34.99,54.98,,,,8500.0,596.0,227.0,13.0,55.0,2.0,60.0,,,3.0,,,,,,1
9565,16,5,747.7710000000001,11,13.99,49.99,267.9,2,29.99,29.99,59.98,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38343,9,7,490.531,14,7.99,15.99,165.86,3,7.99,9.99,27.97,,,,,,,,,,,,,1.0,,,,,,0
25495,15,6,488.971,5,49.99,1499.0,3846.99,2,49.99,1499.0,1548.99,3.0,1.0,1.0,7300.0,568.0,274.0,10.0,65.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
22077,11,6,876.622,10,3.99,14.99,88.92,5,3.99,9.99,38.96,1.0,1.0,1.0,300.0,445.0,383.0,11.0,61.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29218,17,6,153.173,3,3.99,12.99,26.97,3,3.99,12.99,26.97,,1.0,1.0,200.0,469.0,171.0,4.0,63.0,2.0,17.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
39757,11,7,2110.849,59,5.0,59.95,1161.11,7,6.99,29.0,93.42,2.0,1.0,1.0,300.0,482.0,1.0,1.0,44.0,2.0,48.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18606,5,6,90.23700000000001,17,12.99,24.99,306.33,6,12.99,24.99,106.44,,,,3000.0,582.0,221.0,30.0,39.0,2.0,19.0,,,1.0,,,,,,1
42946,13,7,2011.684,39,9.99,19.99,434.68,3,9.99,14.99,34.97,1.0,1.0,1.0,600.0,70.0,180.0,1.0,46.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
4136,11,5,2588.327,44,299.99,1999.99,35379.56,1,649.99,649.99,649.99,1.0,1.0,,600.0,543.0,69.0,1.0,49.0,1.0,207.0,1.0,1.0,1.0,,1.0,,1.0,,0
8337,15,5,1791.471,48,4.99,59.95,865.54,5,9.99,31.99,93.96,1.0,1.0,1.0,4000.0,528.0,178.0,21.0,50.0,2.0,156.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16737,21,5,568.656,10,9.99,29.99,147.41,10,9.99,29.99,147.41,,,,2500.0,587.0,304.0,10.0,56.0,2.0,19.0,,,1.0,,,,,,1
29581,18,6,82.126,8,19.99,22.99,171.92,2,19.99,22.99,42.98,,,,2500.0,551.0,448.0,10.0,59.0,2.0,13.0,,,1.0,,,,,,0
15788,21,5,1302.951,43,6.0,49.99,937.61,15,6.0,49.99,327.87,3.0,1.0,1.0,300.0,520.0,8.0,1.0,41.0,1.0,277.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1678,9,5,2473.638,89,2.99,44.99,559.98,5,3.0,20.0,34.0,,,,600.0,569.0,36.0,10.0,46.0,2.0,98.0,,,1.0,,,,,,1
48756,17,7,111.43799999999999,4,9.99,14.99,52.96,4,9.99,14.99,52.96,,,,,,,,,,,,,1.0,,,,,,0
5691,12,5,36.326,3,249.99,399.99,899.97,1,249.99,249.99,249.99,,,,600.0,482.0,19.0,10.0,23.0,1.0,67.0,,,1.0,,,,,,0
23312,13,6,481.38300000000004,24,33.99,69.99,707.74,2,36.99,59.95,96.94,,,,300.0,438.0,14.0,4.0,20.0,1.0,11.0,,,1.0,,,,,,1
15338,20,5,135.116,3,19.99,19.99,39.98,1,19.99,19.99,19.99,,,,300.0,603.0,335.0,6.0,51.0,2.0,89.0,,,1.0,,,,,,0
33997,21,6,353.70300000000003,9,19.99,39.95,228.6,1,22.99,22.99,22.99,2.0,1.0,1.0,600.0,572.0,17.0,1.0,61.0,2.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
33566,20,6,737.465,36,7.99,14.99,307.7,5,7.99,14.99,52.95,1.0,1.0,1.0,1300.0,578.0,33.0,45.0,26.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34322,21,6,2680.32,38,299.99,949.99,20200.65,1,399.99,399.99,399.99,,,,,,,,,,,,,1.0,,,,,,1
12858,19,5,194.41099999999997,2,3.99,59.95,63.94,2,3.99,59.95,63.94,1.0,1.0,1.0,500.0,480.0,56.0,2.0,44.0,2.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25485,15,6,89.25299999999999,6,59.99,99.99,499.94,3,59.99,99.99,249.97,,,,,,,0.0,28.0,1.0,7.0,,,1.0,,,,,,1
30176,18,6,1910.233,19,9.99,39.96,379.8,11,9.99,29.99,191.91,1.0,1.0,1.0,5000.0,556.0,107.0,4.0,53.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6368,13,5,10051.721,8,12.99,14.99,83.94,2,12.99,14.99,27.98,1.0,1.0,1.0,5000.0,510.0,18.0,62.0,43.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
21037,10,6,437.901,8,1.0,24.99,62.96,2,1.0,4.99,5.99,5.0,1.0,1.0,2500.0,521.0,50.0,18.0,31.0,2.0,15.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19282,8,6,652.855,31,1199.99,1199.99,8399.93,2,1199.99,1199.99,2399.98,,,,,,,,,,,,,1.0,,,,,,0
37675,9,7,0.0,1,29.99,29.99,29.99,1,29.99,29.99,29.99,,,,600.0,499.0,345.0,2.0,50.0,2.0,48.0,,,1.0,,,,,,1
44640,14,7,810.181,5,9.99,49.99,119.96,2,9.99,49.99,59.98,4.0,1.0,1.0,7700.0,509.0,149.0,10.0,52.0,2.0,11.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48859,17,7,269.235,7,9.99,19.99,49.97,1,19.99,19.99,19.99,,,,,,,,,,,,,1.0,,,,,,1
8185,15,5,2323.048,16,7.99,79.96,616.42,5,29.95,79.96,217.8,1.0,1.0,1.0,0.0,386.0,13.0,8.0,39.0,1.0,183.0,3.0,2.3333333333333335,3.0,1.0,1.0,1.0,1.0,1.0,0
17661,23,5,957.86,8,19.99,24.99,84.96,1,19.99,19.99,19.99,,1.0,1.0,2600.0,523.0,70.0,12.0,43.0,2.0,179.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
24521,14,6,6874.244000000001,51,3.0,59.95,1513.07,1,34.99,34.99,34.99,4.0,1.0,1.0,900.0,502.0,24.0,10.0,62.0,1.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47708,17,7,0.0,3,9.99,19.99,42.97,3,9.99,19.99,42.97,,,,,,,,,,,,,1.0,,,,,,1
12958,19,5,190.924,5,279.99,1849.99,5279.96,1,1849.99,1849.99,1849.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44979,14,7,1296.624,48,9.99,99.99,1466.04,10,9.99,99.99,308.86,2.0,1.0,1.0,600.0,557.0,19.0,1.0,28.0,1.0,176.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
33434,20,6,461.99800000000005,2,499.99,499.99,999.98,1,499.99,499.99,499.99,2.0,1.0,1.0,800.0,567.0,67.0,3.0,37.0,2.0,129.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41059,11,7,1771.685,18,29.99,69.99,489.88,6,29.99,69.99,279.94,1.0,1.0,3.0,600.0,80.0,57.0,1.0,47.0,2.0,53.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,0
39894,11,7,267.23,6,29.99,49.99,189.95,3,29.99,49.99,79.98,1.0,1.0,1.0,500.0,406.0,7.0,5.0,22.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29598,18,6,100.941,6,24.99,29.99,174.94,1,29.99,29.99,29.99,,,,1600.0,445.0,62.0,49.0,35.0,2.0,13.0,,,1.0,,,,,,1
25083,14,6,974.069,2,549.99,549.99,1099.98,1,549.99,549.99,549.99,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4892,12,5,2602.209,29,19.99,1399.0,4476.86,2,19.99,139.99,159.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32636,20,6,5429.443,124,2.5,119.99,2651.23,19,9.95,34.99,329.68,1.0,1.0,3.0,600.0,571.0,80.0,2.0,36.0,1.0,117.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
11440,17,5,192.453,22,44.99,79.99,1319.78,11,44.99,79.99,659.89,,,,600.0,467.0,96.0,35.0,28.0,1.0,16.0,,,1.0,,,,,,0
30268,18,6,868.454,12,11.99,82.99,294.89,2,19.99,25.99,45.98,2.0,1.0,1.0,4000.0,542.0,224.0,8.0,57.0,2.0,112.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
15255,20,5,175.18,3,34.99,44.99,119.97,3,34.99,44.99,119.97,,1.0,1.0,4000.0,70.0,112.0,1.0,66.0,2.0,304.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
31339,19,6,1647.065,52,5.0,29.99,950.67,14,5.0,29.99,236.91,,,,5000.0,547.0,339.0,15.0,62.0,2.0,52.0,,,1.0,,,,,,1
18378,3,6,0.0,1,,,,1,,,,,,,,,,,,,,,,1.0,,,,,,0
9417,16,5,475.42900000000003,1,299.99,299.99,299.99,1,299.99,299.99,299.99,4.0,1.0,1.0,1300.0,568.0,361.0,10.0,55.0,2.0,16.0,5.0,4.5,2.0,1.0,1.0,1.0,1.0,1.0,0
39235,10,7,306.83799999999997,21,19.99,39.99,439.81,3,19.99,39.99,84.97,1.0,1.0,1.0,4000.0,533.0,209.0,16.0,83.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32762,20,6,148.628,4,449.99,509.99,1409.97,1,449.99,449.99,449.99,,,,600.0,583.0,155.0,11.0,37.0,2.0,16.0,,,1.0,,,,,,0
33415,20,6,958.7339999999999,24,2.0,49.99,289.89,4,2.0,49.99,55.99,,,,300.0,468.0,124.0,17.0,38.0,1.0,18.0,,,1.0,,,,,,0
14913,20,5,753.216,18,22.99,79.99,852.82,6,34.99,79.99,289.94,,,,6900.0,498.0,223.0,10.0,57.0,2.0,64.0,,,1.0,,,,,,1
35026,22,6,1113.454,25,7.0,189.99,389.87,2,12.99,14.99,27.98,1.0,1.0,5.0,,,,,,,,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,0
38671,10,7,155.06,4,15.99,15.99,31.98,1,15.99,15.99,15.99,,,,,,,,,,,,,1.0,,,,,,0
22961,12,6,14.562000000000001,4,19.99,24.99,90.96,4,19.99,24.99,90.96,1.0,1.0,1.0,300.0,525.0,100.0,1.0,50.0,2.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41924,12,7,946.1139999999999,83,39.99,59.95,4018.57,14,39.99,49.99,689.86,1.0,1.0,3.0,2900.0,467.0,87.0,13.0,31.0,1.0,27.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
6838,13,5,3855.485,51,5.95,24.99,363.78,11,6.95,24.99,111.57,1.0,1.0,1.0,1100.0,464.0,47.0,8.0,31.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16879,22,5,1589.3239999999998,7,29.99,1499.99,4659.93,1,29.99,29.99,29.99,,,,1600.0,517.0,95.0,9.0,40.0,1.0,57.0,,,1.0,,,,,,0
15637,21,5,1304.039,60,7.0,49.95,1149.21,6,7.0,39.95,114.92,1.0,1.0,3.0,,,,,,,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,0
49186,18,7,428.755,14,15.0,29.99,375.12,1,29.99,29.99,29.99,,,,2500.0,473.0,216.0,10.0,54.0,2.0,16.0,,,1.0,,,,,,0
46081,15,7,4939.504,33,9.99,39.99,864.67,9,9.99,39.99,224.91,,,,300.0,413.0,75.0,5.0,26.0,2.0,8.0,,,1.0,,,,,,1
49072,18,7,169.364,6,9.99,14.99,64.94,1,9.99,9.99,9.99,,,,500.0,535.0,221.0,6.0,48.0,1.0,7.0,,,1.0,,,,,,1
32924,20,6,276.045,8,15.99,59.95,290.84,8,15.99,59.95,290.84,,,,1400.0,562.0,221.0,6.0,50.0,2.0,222.0,,,1.0,,,,,,1
16688,21,5,371.121,7,59.99,319.99,1359.94,1,319.99,319.99,319.99,,,,,,,,,,,,,1.0,,,,,,0
34624,21,6,635.0459999999999,5,3.99,29.99,83.95,5,3.99,29.99,83.95,2.0,1.0,1.0,600.0,70.0,45.0,0.0,50.0,2.0,19.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
11263,17,5,152.024,10,9.99,14.99,134.9,2,9.99,14.99,24.98,,,,2100.0,473.0,61.0,10.0,27.0,2.0,41.0,,,1.0,,,,,,0
33584,20,6,3882.052,37,0.0,59.99,707.67,15,0.0,59.99,247.87,4.0,1.0,1.0,3000.0,587.0,485.0,6.0,71.0,2.0,119.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
10242,16,5,2889.368,119,5.99,79.99,2671.96,15,6.99,69.95,467.55,1.0,1.0,1.0,600.0,588.0,22.0,3.0,45.0,2.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
46372,16,7,2600.194,36,159.99,549.99,3389.43,3,469.99,549.99,1519.97,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35838,23,6,478.42800000000005,16,8.99,39.99,363.84,2,8.99,39.99,48.98,,,,,,,,,,,,,1.0,,,,,,0
48803,17,7,1033.982,32,7.99,1999.99,30409.68,1,19.99,19.99,19.99,2.0,1.0,1.0,800.0,70.0,36.0,3.0,66.0,2.0,266.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
13868,19,5,100.177,3,29.99,29.99,59.98,1,29.99,29.99,29.99,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42684,13,7,485.976,7,29.95,39.95,179.83,2,34.99,39.95,74.94,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15912,21,5,2758.098,132,0.0,89.9,1938.04,24,0.0,89.9,443.25,,,,8000.0,541.0,60.0,32.0,49.0,1.0,12.0,,,1.0,,,,,,1
44904,14,7,4692.955,62,8.0,299.99,3519.68,20,8.0,299.99,1394.56,1.0,1.0,1.0,,,,,,,,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1
3423,10,5,16.86,2,34.99,34.99,69.98,1,34.99,34.99,34.99,,,,2500.0,506.0,105.0,10.0,68.0,1.0,77.0,,,1.0,,,,,,0
13644,19,5,315.901,6,34.99,34.99,69.98,1,34.99,34.99,34.99,,,,3300.0,70.0,137.0,2.0,31.0,2.0,277.0,,,1.0,,,,,,1
2106,9,5,346.569,5,19.99,25.95,111.87,1,19.99,19.99,19.99,2.0,1.0,1.0,1500.0,529.0,261.0,8.0,64.0,2.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33193,20,6,483.327,13,3.99,17.99,189.94,8,3.99,17.99,115.94,1.0,1.0,1.0,4000.0,581.0,287.0,6.0,46.0,2.0,86.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
3412,10,5,1985.118,19,19.99,99.99,569.9,4,19.99,99.99,184.96,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
40744,11,7,38.868,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
8336,15,5,419.793,17,299.99,399.99,3399.89,2,299.99,299.99,599.98,,,,,,,,,,,,,1.0,,,,,,0
20995,10,6,2240.315,30,9.99,699.99,6110.7,3,79.99,399.99,759.97,1.0,1.0,3.0,,,,,,,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,0
7366,14,5,400.77,14,9.99,12.99,163.86,3,9.99,12.99,32.97,5.0,1.0,1.0,7300.0,547.0,424.0,12.0,70.0,1.0,12.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24650,14,6,51.266999999999996,8,12.99,59.95,150.88,2,12.99,12.99,25.98,,,,600.0,552.0,22.0,0.0,52.0,2.0,105.0,,,1.0,,,,,,1
11876,18,5,384.04400000000004,1,,,,1,,,,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18705,6,6,204.765,1,5.99,5.99,5.99,1,5.99,5.99,5.99,1.0,1.0,1.0,1000.0,545.0,17.0,24.0,42.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2682,10,5,997.008,17,12.99,22.99,283.84,2,19.99,19.99,39.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32095,19,6,1796.233,34,3.99,21.99,321.69,4,3.99,9.99,26.96,2.0,1.0,1.0,300.0,523.0,5.0,0.0,26.0,2.0,19.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
21941,11,6,122.652,3,24.99,39.99,89.97,1,24.99,24.99,24.99,,,,,,,,,,,,,1.0,,,,,,0
23604,13,6,290.10400000000004,24,15.99,29.99,705.76,3,29.99,29.99,89.97,,,,,,,,,,,,,1.0,,,,,,1
41777,12,7,1746.058,6,9.99,29.99,49.97,3,9.99,9.99,9.99,1.0,1.0,3.0,4000.0,543.0,221.0,30.0,58.0,2.0,29.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
28165,17,6,415.13599999999997,12,9.99,19.99,199.88,3,9.99,19.99,49.97,1.0,1.0,1.0,600.0,478.0,24.0,2.0,33.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
