sessionNo,startWeekday,bCount,onlineStatus,address,maxBStep,avgBStep,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
413,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
414,7,1,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
414,7,2,1.0,1.0,2.0,1.8333333333333333,1.0,1.0,1.0,1.0,1
415,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
415,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
416,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
416,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
416,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
416,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
417,7,1,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,2,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
417,7,3,1.0,2.0,5.0,2.8571428571428568,1.0,1.0,1.0,1.0,1
418,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
418,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
419,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
420,7,1,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,2,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,3,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,4,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,5,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,6,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,7,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,8,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,9,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,10,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,11,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,12,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,13,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,14,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,14,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,14,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,14,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
420,7,14,1.0,2.0,5.0,3.25,1.0,1.5,1.0,1.0,1
421,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
421,7,2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
421,7,3,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
421,7,3,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
421,7,3,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
421,7,3,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
422,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
422,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
422,7,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
422,7,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
422,7,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
422,7,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
422,7,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
422,7,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
423,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
424,7,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1
424,7,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1
424,7,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1
425,7,1,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,2,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,3,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,4,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,5,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,6,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,7,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
425,7,8,1.0,2.0,5.0,3.1538461538461537,1.0,1.0,1.0,1.0,1
426,7,1,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,2,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,3,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,4,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,4,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,4,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,4,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,5,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,6,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,6,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,6,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,6,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,6,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,6,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
426,7,6,1.0,2.0,4.0,1.7142857142857142,1.0,1.0,1.0,1.0,1
427,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
427,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
428,7,1,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,2,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,3,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,4,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,5,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,6,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,7,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,7,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,7,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,7,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,7,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,7,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
428,7,7,1.0,2.0,4.0,2.0,1.0,1.3333333333333333,1.0,1.0,1
429,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
429,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
430,7,1,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,2,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,3,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,4,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,5,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,6,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,7,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,8,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,9,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,10,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,11,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,12,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,13,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,14,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,15,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,16,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,17,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,18,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,19,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,19,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,19,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,19,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,19,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,20,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,20,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,20,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,20,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,20,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,20,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,21,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,21,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,21,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,21,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,21,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,21,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,21,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,22,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,22,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,23,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,23,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,24,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,24,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,25,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,25,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,25,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,26,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,26,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,26,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,26,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,26,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
430,7,26,1.0,2.0,4.0,1.3333333333333333,1.0,1.08,1.0,1.0,1
431,7,1,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1
431,7,1,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1
431,7,2,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1
431,7,2,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1
431,7,2,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1
431,7,2,1.0,2.0,2.0,1.3333333333333333,1.0,1.0,1.0,1.0,1
432,7,1,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,2,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,3,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,4,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
432,7,5,1.0,2.0,5.0,2.272727272727273,1.0,1.3636363636363635,1.0,1.0,1
433,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
433,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
433,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
434,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
435,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
435,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
435,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
435,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
435,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
436,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
436,7,4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
437,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
437,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
437,7,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
438,7,1,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,2,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,3,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,4,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,5,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,6,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,7,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,8,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,8,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,8,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
438,7,8,1.0,1.0,2.0,1.0833333333333333,1.0,1.0,1.0,1.0,0
439,7,1,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,2,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,3,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,4,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,4,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,4,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,4,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,4,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
439,7,4,1.0,2.0,4.0,2.333333333333333,1.0,1.0,1.0,1.0,1
440,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
440,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
440,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
440,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
441,7,1,1.0,2.0,2.0,1.75,1.0,1.0,1.0,1.0,1
442,7,1,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,1,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,3,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,4,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
442,7,5,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
443,7,1,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,1,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,1,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,1,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,2,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,2,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
443,7,3,1.0,2.0,5.0,2.8461538461538463,1.0,1.2307692307692308,1.0,1.0,1
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
444,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
445,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,3,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,4,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,5,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,6,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,7,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,8,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
445,7,9,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
446,7,1,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
446,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
446,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
446,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
446,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
446,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
446,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
