sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder|order
487|7|5|8377.764|109|5.0|49.99|1987.81|3|14.99|29.99|64.97|4|y|completely orderable|222|8500|503|175|29|50|1|11|y
487|7|5|8397.766|109|5.0|49.99|1987.81|3|14.99|29.99|64.97|4|y|completely orderable|222|8500|503|175|29|50|1|11|y
487|7|5|8413.984|109|5.0|49.99|1987.81|3|14.99|29.99|64.97|5|y|completely orderable|222|8500|503|175|29|50|1|11|y
488|7|5|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?|n
488|7|5|4.851|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?|n
489|7|5|325.432|11|69.99|99.99|439.95|1|69.99|69.99|69.99|?|?|?|?|?|?|?|?|?|?|?|y
489|7|5|459.944|13|69.99|99.99|619.93|2|69.99|99.99|169.98|?|?|?|?|?|?|?|?|?|?|?|y
489|7|5|535.196|15|69.99|99.99|619.93|2|69.99|99.99|169.98|1|y|completely orderable|?|?|?|?|?|?|?|?|y
489|7|5|537.615|15|69.99|99.99|619.93|2|69.99|99.99|169.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
489|7|5|839.128|15|69.99|99.99|619.93|2|69.99|99.99|169.98|3|y|completely orderable|?|?|?|?|?|?|?|?|y
489|7|5|854.972|15|69.99|99.99|619.93|2|69.99|99.99|169.98|4|y|completely orderable|?|?|?|?|?|?|?|?|y
489|7|5|860.513|15|69.99|99.99|619.93|2|69.99|99.99|169.98|3|y|completely orderable|?|?|?|?|?|?|?|?|y
489|7|5|905.579|15|69.99|99.99|619.93|2|69.99|99.99|169.98|4|y|completely orderable|?|?|?|?|?|?|?|?|y
489|7|5|923.816|15|69.99|99.99|619.93|2|69.99|99.99|169.98|5|y|completely orderable|?|?|?|?|?|?|?|?|y
490|7|5|0.0|1|34.99|34.99|34.99|1|34.99|34.99|34.99|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|0.0|2|19.99|34.99|54.98|2|19.99|34.99|54.98|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|0.0|3|15.99|34.99|70.97|3|15.99|34.99|70.97|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|0.0|4|15.99|34.99|87.77|4|15.99|34.99|87.77|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|0.0|5|9.99|34.99|97.76|5|9.99|34.99|97.76|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|0.0|6|9.99|34.99|107.75|6|9.99|34.99|107.75|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|0.0010|7|9.99|34.99|122.74|7|9.99|34.99|122.74|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|0.0010|8|9.99|34.99|132.73|8|9.99|34.99|132.73|?|?|?|223|2500|563|209|9|66|2|84|y
490|7|5|10.353|8|9.99|34.99|132.73|8|9.99|34.99|132.73|1|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|132.094|8|9.99|34.99|132.73|8|9.99|34.99|132.73|2|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|172.714|8|9.99|34.99|132.73|8|9.99|34.99|132.73|3|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|194.774|8|9.99|34.99|132.73|8|9.99|34.99|132.73|1|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|210.812|8|9.99|34.99|132.73|8|9.99|34.99|132.73|3|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|269.919|8|9.99|34.99|132.73|8|9.99|34.99|132.73|4|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|295.1|8|9.99|34.99|132.73|8|9.99|34.99|132.73|5|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|317.933|8|9.99|34.99|132.73|8|9.99|34.99|132.73|3|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|334.437|8|9.99|34.99|132.73|8|9.99|34.99|132.73|3|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|340.25|8|9.99|34.99|132.73|8|9.99|34.99|132.73|3|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|345.57|8|9.99|34.99|132.73|8|9.99|34.99|132.73|1|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|351.391|8|9.99|34.99|132.73|8|9.99|34.99|132.73|3|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|375.889|8|9.99|34.99|132.73|8|9.99|34.99|132.73|4|y|completely orderable|223|2500|563|209|9|66|2|84|y
490|7|5|389.189|8|9.99|34.99|132.73|8|9.99|34.99|132.73|5|y|completely orderable|223|2500|563|209|9|66|2|84|y
491|7|5|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?|n
491|7|5|15.213|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
491|7|5|36.984|1|49.99|49.99|49.99|1|49.99|49.99|49.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
491|7|5|86.045|1|49.99|49.99|49.99|1|49.99|49.99|49.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
491|7|5|107.963|1|49.99|49.99|49.99|1|49.99|49.99|49.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
492|7|5|17.397|3|27.85|27.85|55.7|1|27.85|27.85|27.85|?|?|?|?|?|?|?|?|?|?|?|n
493|7|5|5.479|2|59.99|59.99|119.98|1|59.99|59.99|59.99|?|?|?|224|4000|513|165|10|53|2|149|y
493|7|5|15.289|2|59.99|59.99|119.98|1|59.99|59.99|59.99|?|y|completely orderable|224|4000|513|165|10|53|2|149|y
493|7|5|52.736|2|59.99|59.99|119.98|1|59.99|59.99|59.99|4|y|completely orderable|224|4000|513|165|10|53|2|149|y
493|7|5|64.941|2|59.99|59.99|119.98|1|59.99|59.99|59.99|?|y|completely orderable|224|4000|513|165|10|53|2|149|y
494|7|5|145.436|8|29.95|39.96|199.72|1|29.95|29.95|29.95|?|?|?|?|?|?|?|?|?|?|?|n
494|7|5|269.87|18|29.95|49.95|699.22|2|29.95|49.95|79.9|?|?|?|?|?|?|?|?|?|?|?|n
494|7|5|390.277|22|29.95|49.95|799.12|2|29.95|49.95|79.9|1|y|mixed|?|?|?|?|?|?|?|?|n
494|7|5|440.625|22|29.95|49.95|799.12|2|29.95|49.95|79.9|2|y|completely orderable|?|?|?|?|?|?|?|?|n
495|7|5|0.0|1|169.0|169.0|169.0|1|169.0|169.0|169.0|?|?|?|?|?|?|?|?|?|?|?|n
495|7|5|0.0|2|129.99|169.0|298.99|2|129.99|169.0|298.99|?|?|?|?|?|?|?|?|?|?|?|n
495|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
496|7|5|15.476|3|14.95|14.95|44.85|1|14.95|14.95|14.95|?|?|?|?|?|?|?|?|?|?|?|n
496|7|5|35.588|3|14.95|14.95|44.85|1|14.95|14.95|14.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
496|7|5|52.238|3|14.95|14.95|44.85|1|14.95|14.95|14.95|1|y|completely orderable|?|?|?|?|?|?|?|?|n
497|7|5|2673.044|10|12.99|1499.0|1660.94|1|12.99|12.99|12.99|?|?|?|?|?|?|?|?|?|?|?|n
498|7|5|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?|n
498|7|5|4.79|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?|n
499|7|5|2904.924|16|249.99|399.99|5569.84|1|379.99|379.99|379.99|?|?|?|?|?|?|?|?|?|?|?|y
499|7|5|2915.057|16|249.99|399.99|5569.84|1|379.99|379.99|379.99|1|y|completely orderable|?|?|?|?|?|?|?|?|y
499|7|5|2967.562|16|249.99|399.99|5569.84|1|379.99|379.99|379.99|1|y|completely orderable|?|?|?|?|?|?|?|?|y
499|7|5|3011.802|16|249.99|399.99|5569.84|1|379.99|379.99|379.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
499|7|5|3140.724|16|249.99|399.99|5569.84|1|379.99|379.99|379.99|?|y|completely orderable|?|?|?|?|?|?|?|?|y
499|7|5|3158.84|16|249.99|399.99|5569.84|1|379.99|379.99|379.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
499|7|5|3202.865|16|249.99|399.99|5569.84|1|379.99|379.99|379.99|?|y|completely orderable|?|?|?|?|?|?|?|?|y
500|7|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|225|4000|520|155|30|64|2|25|y
500|7|5|12.567|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|225|4000|520|155|30|64|2|25|y
500|7|5|52.566|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|225|4000|520|155|30|64|2|25|y
500|7|5|88.785|1|59.99|59.99|59.99|1|59.99|59.99|59.99|4|y|completely orderable|225|4000|520|155|30|64|2|25|y
500|7|5|176.992|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|225|4000|520|155|30|64|2|25|y
500|7|5|191.536|1|59.99|59.99|59.99|1|59.99|59.99|59.99|4|y|completely orderable|225|4000|520|155|30|64|2|25|y
500|7|5|231.025|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|225|4000|520|155|30|64|2|25|y
501|7|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|226|4000|528|224|12|49|1|11|y
501|7|5|18.591|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|226|4000|528|224|12|49|1|11|y
501|7|5|75.369|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|226|4000|528|224|12|49|1|11|y
501|7|5|85.102|1|59.99|59.99|59.99|1|59.99|59.99|59.99|4|y|completely orderable|226|4000|528|224|12|49|1|11|y
501|7|5|162.429|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|226|4000|528|224|12|49|1|11|y
501|7|5|192.288|1|59.99|59.99|59.99|1|59.99|59.99|59.99|3|y|completely orderable|226|4000|528|224|12|49|1|11|y
501|7|5|454.726|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|226|4000|528|224|12|49|1|11|y
501|7|5|596.402|4|29.99|59.99|149.96|2|29.99|59.99|89.98|?|?|?|226|4000|528|224|12|49|1|11|y
501|7|5|605.117|4|29.99|59.99|149.96|2|29.99|59.99|89.98|?|y|completely orderable|226|4000|528|224|12|49|1|11|y
502|7|5|138.554|6|8.99|9.99|55.94|1|8.99|8.99|8.99|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|674.136|12|8.99|18.99|142.88|2|8.99|9.99|18.98|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|924.701|15|8.99|18.99|169.85|3|8.99|9.99|27.97|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|967.397|18|8.99|18.99|214.82|4|8.99|14.99|42.96|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|1081.729|21|8.99|18.99|253.79|5|8.99|14.99|55.95|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|1513.775|34|8.99|19.99|503.12|6|8.99|19.99|75.94|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|1572.83|38|8.99|19.99|567.08|7|8.99|19.99|88.93|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|1857.947|46|8.99|49.99|792.0|8|8.99|19.99|106.92|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|2693.418|55|8.99|59.99|1081.95|9|8.99|59.99|166.91|?|?|?|227|600|467|106|13|30|2|106|y
502|7|5|2996.333|55|8.99|59.99|1081.95|9|8.99|59.99|166.91|2|y|completely orderable|227|600|467|106|13|30|2|106|y
502|7|5|3038.337|55|8.99|59.99|1081.95|9|8.99|59.99|166.91|3|y|completely orderable|227|600|467|106|13|30|2|106|y
502|7|5|3055.551|55|8.99|59.99|1081.95|9|8.99|59.99|166.91|4|y|completely orderable|227|600|467|106|13|30|2|106|y
502|7|5|3138.34|55|8.99|59.99|1081.95|9|8.99|59.99|166.91|5|y|completely orderable|227|600|467|106|13|30|2|106|y
503|7|5|45.789|6|49.95|49.95|99.9|1|49.95|49.95|49.95|?|?|?|?|?|?|?|?|?|?|?|n
503|7|5|55.054|6|49.95|49.95|99.9|1|49.95|49.95|49.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
503|7|5|99.246|6|49.95|49.95|99.9|1|49.95|49.95|49.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
503|7|5|118.92|6|49.95|49.95|99.9|1|49.95|49.95|49.95|3|y|completely orderable|?|?|?|?|?|?|?|?|n
503|7|5|142.682|6|49.95|49.95|99.9|1|49.95|49.95|49.95|4|y|completely orderable|?|?|?|?|?|?|?|?|n
503|7|5|156.003|6|49.95|49.95|99.9|1|49.95|49.95|49.95|4|y|completely orderable|?|?|?|?|?|?|?|?|n
503|7|5|169.322|6|49.95|49.95|99.9|1|49.95|49.95|49.95|4|y|completely orderable|?|?|?|?|?|?|?|?|n
503|7|5|182.322|6|49.95|49.95|99.9|1|49.95|49.95|49.95|4|y|completely orderable|?|?|?|?|?|?|?|?|n
504|7|5|47.936|4|19.99|19.99|39.98|1|19.99|19.99|19.99|?|?|?|228|2300|510|146|8|38|2|18|y
504|7|5|846.416|13|19.99|169.99|719.9|2|19.99|59.99|79.98|?|?|?|228|2300|510|146|8|38|2|18|y
504|7|5|1169.003|19|19.99|179.99|1689.84|3|19.99|169.99|249.97|?|?|?|228|2300|510|146|8|38|2|18|y
504|7|5|1637.106|32|19.99|199.99|3319.71|4|19.99|169.99|409.96|?|?|?|228|2300|510|146|8|38|2|18|y
504|7|5|1648.704|32|19.99|199.99|3319.71|4|19.99|169.99|409.96|1|y|completely orderable|228|2300|510|146|8|38|2|18|y
504|7|5|1724.879|32|19.99|199.99|3319.71|4|19.99|169.99|409.96|2|y|completely orderable|228|2300|510|146|8|38|2|18|y
504|7|5|1742.539|32|19.99|199.99|3319.71|4|19.99|169.99|409.96|2|y|completely orderable|228|2300|510|146|8|38|2|18|y
504|7|5|1756.218|32|19.99|199.99|3319.71|4|19.99|169.99|409.96|?|y|completely orderable|228|2300|510|146|8|38|2|18|y
505|7|5|0.0|1|169.0|169.0|169.0|1|169.0|169.0|169.0|?|?|?|?|?|?|?|?|?|?|?|n
505|7|5|0.0|2|99.99|169.0|268.99|2|99.99|169.0|268.99|?|?|?|?|?|?|?|?|?|?|?|n
505|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
506|7|5|27.043|2|24.99|24.99|49.98|1|24.99|24.99|24.99|?|?|?|?|?|?|?|?|?|?|?|y
506|7|5|75.227|2|24.99|24.99|49.98|1|24.99|24.99|24.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|197.598|5|24.99|24.99|124.95|2|24.99|24.99|49.98|?|?|?|?|?|?|?|?|?|?|?|y
506|7|5|207.56|5|24.99|24.99|124.95|2|24.99|24.99|49.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|404.522|5|24.99|24.99|124.95|2|24.99|24.99|49.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|428.276|5|24.99|24.99|124.95|2|24.99|24.99|49.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|458.356|5|24.99|24.99|124.95|2|24.99|24.99|49.98|3|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|546.693|5|24.99|24.99|124.95|2|24.99|24.99|49.98|1|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|577.234|5|24.99|24.99|124.95|2|24.99|24.99|49.98|1|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|587.439|5|24.99|24.99|124.95|2|24.99|24.99|49.98|3|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|594.548|5|24.99|24.99|124.95|2|24.99|24.99|49.98|4|y|completely orderable|?|?|?|?|?|?|?|?|y
506|7|5|603.586|5|24.99|24.99|124.95|2|24.99|24.99|49.98|5|y|completely orderable|?|?|?|?|?|?|?|?|y
507|7|5|0.0|1|169.0|169.0|169.0|1|169.0|169.0|169.0|?|?|?|?|?|?|?|?|?|?|?|n
507|7|5|0.0|2|129.99|169.0|298.99|2|129.99|169.0|298.99|?|?|?|?|?|?|?|?|?|?|?|n
507|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
508|7|5|4176.491|6|17.0|59.99|116.98|1|39.99|39.99|39.99|?|?|?|229|600|70|135|4|41|2|371|n
508|7|5|4195.993|6|17.0|59.99|116.98|1|39.99|39.99|39.99|?|y|completely orderable|229|600|70|135|4|41|2|371|n
508|7|5|4238.65|7|17.0|59.99|156.97|2|39.99|39.99|79.98|?|?|?|229|600|70|135|4|41|2|371|n
508|7|5|4280.117|8|17.0|59.99|196.96|3|39.99|39.99|119.97|?|?|?|229|600|70|135|4|41|2|371|n
509|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
509|7|5|20.555|1|6.99|6.99|6.99|1|6.99|6.99|6.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
509|7|5|44.281|1|6.99|6.99|6.99|1|6.99|6.99|6.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
509|7|5|133.922|1|6.99|6.99|6.99|1|6.99|6.99|6.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
510|7|5|0.0|1|31.99|31.99|31.99|1|31.99|31.99|31.99|?|?|?|230|4000|566|334|12|68|1|97|n
510|7|5|0.0010|2|31.99|89.99|121.98|2|31.99|89.99|121.98|?|?|?|230|4000|566|334|12|68|1|97|n
510|7|5|0.0010|3|7.99|89.99|129.97|3|7.99|89.99|129.97|?|?|?|230|4000|566|334|12|68|1|97|n
510|7|5|177.129|3|7.99|89.99|129.97|3|7.99|89.99|129.97|2|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|286.424|3|7.99|89.99|129.97|3|7.99|89.99|129.97|3|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|528.331|3|7.99|89.99|129.97|3|7.99|89.99|129.97|1|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|637.201|4|7.99|89.99|161.96|4|7.99|89.99|161.96|?|?|?|230|4000|566|334|12|68|1|97|n
510|7|5|672.966|4|7.99|89.99|161.96|4|7.99|89.99|161.96|1|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|784.5|4|7.99|89.99|161.96|4|7.99|89.99|161.96|3|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|895.076|4|7.99|89.99|161.96|4|7.99|89.99|161.96|4|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|923.806|4|7.99|89.99|161.96|4|7.99|89.99|161.96|5|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|1004.865|4|7.99|89.99|161.96|4|7.99|89.99|161.96|4|y|completely orderable|230|4000|566|334|12|68|1|97|n
510|7|5|1044.686|4|7.99|89.99|161.96|4|7.99|89.99|161.96|3|y|completely orderable|230|4000|566|334|12|68|1|97|n
511|7|5|11.426|2|399.99|399.99|799.98|1|399.99|399.99|399.99|?|?|?|?|?|?|?|?|?|?|?|n
511|7|5|41.403|2|399.99|399.99|799.98|1|399.99|399.99|399.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|188.64|2|399.99|399.99|799.98|1|399.99|399.99|399.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|207.838|2|399.99|399.99|799.98|1|399.99|399.99|399.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|250.311|2|399.99|399.99|799.98|1|399.99|399.99|399.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|272.396|2|399.99|399.99|799.98|1|399.99|399.99|399.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|279.861|2|399.99|399.99|799.98|1|399.99|399.99|399.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|286.354|2|399.99|399.99|799.98|1|399.99|399.99|399.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|295.467|2|399.99|399.99|799.98|1|399.99|399.99|399.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|372.712|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|?|?|?|?|?|?|?|?|?|?|?|n
511|7|5|393.129|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|1|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|412.649|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|442.341|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|577.998|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|601.521|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|3|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|617.162|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|695.429|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|1789.665|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|1816.956|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|1845.533|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|1858.933|6|399.99|399.99|1599.96|2|399.99|399.99|799.98|3|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|2629.013|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|?|?|?|?|?|?|?|?|?|?|?|n
511|7|5|2641.494|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|1|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|2654.601|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|2|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|2778.359|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|2|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|2801.632|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|2|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|2908.525|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|2|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|2930.218|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|3|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|2987.131|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|4|y|completely orderable|?|?|?|?|?|?|?|?|n
511|7|5|3014.072|8|399.99|399.99|2399.94|3|399.99|399.99|1199.97|4|y|completely orderable|?|?|?|?|?|?|?|?|n
512|7|5|711.362|38|2.99|5.0|135.99|1|5.0|5.0|5.0|?|?|?|231|1800|582|170|13|41|2|15|y
512|7|5|729.084|41|2.99|5.0|150.99|2|5.0|5.0|10.0|?|?|?|231|1800|582|170|13|41|2|15|y
512|7|5|1484.411|67|2.99|7.0|302.99|3|5.0|7.0|17.0|?|?|?|231|1800|582|170|13|41|2|15|y
512|7|5|3503.641|173|2.99|19.97|1606.83|4|5.0|19.97|36.97|?|?|?|231|1800|582|170|13|41|2|15|y
512|7|5|4510.354|182|2.99|19.99|1777.72|4|5.0|19.97|36.97|2|y|completely orderable|231|1800|582|170|13|41|2|15|y
512|7|5|4845.4|190|2.99|19.99|1911.65|5|5.0|19.99|56.96|?|?|?|231|1800|582|170|13|41|2|15|y
512|7|5|5965.653|193|2.99|19.99|1950.62|6|5.0|19.99|69.95|?|?|?|231|1800|582|170|13|41|2|15|y
512|7|5|5992.35|193|2.99|19.99|1950.62|6|5.0|19.99|69.95|1|y|completely orderable|231|1800|582|170|13|41|2|15|y
512|7|5|6044.492|193|2.99|19.99|1950.62|6|5.0|19.99|69.95|1|y|completely orderable|231|1800|582|170|13|41|2|15|y
512|7|5|6072.338|193|2.99|19.99|1950.62|6|5.0|19.99|69.95|2|y|completely orderable|231|1800|582|170|13|41|2|15|y
512|7|5|6109.632|193|2.99|19.99|1950.62|6|5.0|19.99|69.95|3|y|completely orderable|231|1800|582|170|13|41|2|15|y
512|7|5|6141.1|193|2.99|19.99|1950.62|6|5.0|19.99|69.95|4|y|completely orderable|231|1800|582|170|13|41|2|15|y
512|7|5|6152.765|193|2.99|19.99|1950.62|6|5.0|19.99|69.95|5|y|completely orderable|231|1800|582|170|13|41|2|15|y
513|7|5|271.109|8|24.99|24.99|174.93|1|24.99|24.99|24.99|?|?|?|232|600|557|171|5|74|1|47|y
513|7|5|280.765|8|24.99|24.99|174.93|1|24.99|24.99|24.99|2|y|completely orderable|232|600|557|171|5|74|1|47|y
513|7|5|375.773|8|24.99|24.99|174.93|1|24.99|24.99|24.99|?|y|completely orderable|232|600|557|171|5|74|1|47|y
513|7|5|410.18|8|24.99|24.99|174.93|1|24.99|24.99|24.99|4|y|completely orderable|232|600|557|171|5|74|1|47|y
513|7|5|488.099|8|24.99|24.99|174.93|1|24.99|24.99|24.99|4|y|completely orderable|232|600|557|171|5|74|1|47|y
513|7|5|539.501|8|24.99|24.99|174.93|1|24.99|24.99|24.99|?|y|completely orderable|232|600|557|171|5|74|1|47|y
514|7|5|0.0|1|99.99|99.99|99.99|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?|n
514|7|5|0.0|2|99.99|169.0|268.99|2|99.99|169.0|268.99|?|?|?|?|?|?|?|?|?|?|?|n
514|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
515|7|5|65.403|5|149.0|149.0|596.0|1|149.0|149.0|149.0|?|?|?|?|?|?|?|?|?|?|?|n
515|7|5|90.56|5|149.0|149.0|596.0|1|149.0|149.0|149.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
515|7|5|178.832|5|149.0|149.0|596.0|1|149.0|149.0|149.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
515|7|5|186.992|5|149.0|149.0|596.0|1|149.0|149.0|149.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
515|7|5|212.322|5|149.0|149.0|596.0|1|149.0|149.0|149.0|1|y|completely orderable|?|?|?|?|?|?|?|?|n
516|7|5|88.609|6|24.99|24.99|124.95|1|24.99|24.99|24.99|?|?|?|?|?|?|?|?|?|?|?|y
516|7|5|114.84|10|24.99|24.99|224.91|2|24.99|24.99|49.98|?|?|?|?|?|?|?|?|?|?|?|y
516|7|5|124.859|10|24.99|24.99|224.91|2|24.99|24.99|49.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
516|7|5|338.947|10|24.99|24.99|224.91|2|24.99|24.99|49.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
516|7|5|414.093|10|24.99|24.99|224.91|2|24.99|24.99|49.98|?|y|completely orderable|?|?|?|?|?|?|?|?|y
