sessionNo,maxBStep,avgBStep,maxOnlineStatus,minOnlineStatus,minAvailability,order
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
319,4.0,2.4545454545454546,1.0,1.0,1.0,1
320,5.0,2.0,1.0,1.0,1.0,0
320,5.0,2.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
321,1.0,1.0,1.0,1.0,1.0,0
322,2.0,2.0,1.0,1.0,1.0,0
322,2.0,2.0,1.0,1.0,1.0,0
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
323,4.0,2.0,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
324,4.0,2.333333333333333,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
325,5.0,2.2,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
326,4.0,2.8461538461538463,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
327,5.0,2.7142857142857144,1.0,1.0,1.0,1
328,2.0,2.0,1.0,1.0,1.0,0
328,2.0,2.0,1.0,1.0,1.0,0
328,2.0,2.0,1.0,1.0,1.0,0
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
329,5.0,1.9090909090909087,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
330,5.0,2.833333333333333,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
331,3.0,1.1428571428571428,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
332,5.0,2.833333333333333,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
333,4.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
334,2.0,2.0,1.0,1.0,1.0,1
335,5.0,3.5,1.0,1.0,1.0,1
335,5.0,3.5,1.0,1.0,1.0,1
335,5.0,3.5,1.0,1.0,1.0,1
335,5.0,3.5,1.0,1.0,1.0,1
335,5.0,3.5,1.0,1.0,1.0,1
335,5.0,3.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
336,5.0,2.5,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
337,4.0,1.4,1.0,1.0,1.0,1
338,5.0,4.0,1.0,1.0,1.0,0
338,5.0,4.0,1.0,1.0,1.0,0
338,5.0,4.0,1.0,1.0,1.0,0
338,5.0,4.0,1.0,1.0,1.0,0
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
339,2.0,1.6666666666666667,1.0,1.0,1.0,1
340,5.0,2.0,1.0,1.0,1.0,0
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
341,5.0,1.8409090909090908,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
342,2.0,1.2857142857142858,1.0,1.0,1.0,1
343,1.0,1.0,1.0,1.0,1.0,0
343,1.0,1.0,1.0,1.0,1.0,0
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
344,5.0,3.5,1.0,1.0,1.0,1
345,5.0,2.0,1.0,1.0,1.0,0
345,5.0,2.0,1.0,1.0,1.0,0
346,2.0,2.0,1.0,1.0,1.0,1
346,2.0,2.0,1.0,1.0,1.0,1
346,2.0,2.0,1.0,1.0,1.0,1
347,2.0,2.0,1.0,1.0,1.0,0
347,2.0,2.0,1.0,1.0,1.0,0
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
348,2.0,1.6,1.0,1.0,1.0,1
349,5.0,2.0,1.0,1.0,1.0,0
349,5.0,2.0,1.0,1.0,1.0,0
350,5.0,2.0,1.0,1.0,1.0,0
351,2.0,1.6666666666666667,1.0,1.0,1.0,1
351,2.0,1.6666666666666667,1.0,1.0,1.0,1
351,2.0,1.6666666666666667,1.0,1.0,1.0,1
351,2.0,1.6666666666666667,1.0,1.0,1.0,1
351,2.0,1.6666666666666667,1.0,1.0,1.0,1
351,2.0,1.6666666666666667,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
352,5.0,1.5,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
353,4.0,1.375,1.0,1.0,1.0,1
354,1.0,1.0,1.0,1.0,2.0,0
354,1.0,1.0,1.0,1.0,2.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
355,4.0,3.882352941176471,1.0,1.0,1.0,0
356,5.0,2.0,1.0,1.0,1.0,0
356,5.0,2.0,1.0,1.0,1.0,0
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
357,4.0,2.2,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
358,2.0,1.6666666666666667,1.0,1.0,1.0,1
359,2.0,2.0,1.0,1.0,1.0,0
359,2.0,2.0,1.0,1.0,1.0,0
360,2.0,1.6666666666666667,1.0,1.0,1.0,0
360,2.0,1.6666666666666667,1.0,1.0,1.0,0
360,2.0,1.6666666666666667,1.0,1.0,1.0,0
360,2.0,1.6666666666666667,1.0,1.0,1.0,0
360,2.0,1.6666666666666667,1.0,1.0,1.0,0
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
361,3.0,2.6,1.0,1.0,1.0,1
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
362,4.0,2.6153846153846154,1.0,1.0,1.0,0
363,5.0,4.0,1.0,1.0,1.0,1
363,5.0,4.0,1.0,1.0,1.0,1
363,5.0,4.0,1.0,1.0,1.0,1
363,5.0,4.0,1.0,1.0,1.0,1
363,5.0,4.0,1.0,1.0,1.0,1
363,5.0,4.0,1.0,1.0,1.0,1
363,5.0,4.0,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
364,5.0,2.6666666666666665,1.0,1.0,1.0,1
